"","avg.exp","pct.exp","features.plot","id","avg.exp.scaled"
"AAEL0038374",17.6890891611916,54.5454545454545,"AAEL003837","4",2.5
"AAEL0008514",0.172194105031339,1.68350168350168,"AAEL000851","4",1.0140321927392
"AAEL0008124",0.23358102624327,1.34680134680135,"AAEL000812","4",0.240796958019059
"AAEL0008114",0.0655319818307101,0.673400673400673,"AAEL000811","4",0.203246136194398
"AAEL0008214",0.32505147737645,2.02020202020202,"AAEL000821","4",0.28146001801332
"AAEL0197744",0.242012379672725,2.35690235690236,"AAEL019774","4",-0.360314195120393
"AAEL0005284",1.76104524434226,12.4579124579125,"AAEL000528","4",-0.146705539729798
"AAEL0072594",0.0587878120106481,0.673400673400673,"AAEL007259","4",0.015380071183682
"AAEL0123564",0.448324206926262,4.37710437710438,"AAEL012356","4",0.309701143229072
"AAEL0055754",0.130107202270977,1.01010101010101,"AAEL005575","4",0.386964043908531
"AAEL0011234",0.124911965582716,1.01010101010101,"AAEL001123","4",0.676505760462727
"AAEL0073934",0,0,"AAEL007393","4",-0.500649180807333
"AAEL0198814",0.838282273027433,5.72390572390572,"AAEL019881","4",-0.208607063776669
"AAEL0237424",0.0271532529597046,0.336700336700337,"AAEL023742","4",2.5
"AAEL0026225",0,0,"AAEL002622","5",-0.273459180368516
"AAEL0225305",0.160611101213132,2.06185567010309,"AAEL022530","5",0.694657719079005
"AAEL0258275",0.0207639040292356,0.343642611683849,"AAEL025827","5",-0.313725886242848
"AAEL0261595",0,0,"AAEL026159","5",-0.721040163278712
"AAEL0171675",0,0,"AAEL017167","5",-0.250984678646198
"AAEL0170485",0.346173643294701,6.18556701030928,"AAEL017048","5",-0.078004271996605
"AAEL0127965",0.843041981636305,11.6838487972509,"AAEL012796","5",-0.423952234318708
"AAEL0198215",2.41112733015557,28.1786941580756,"AAEL019821","5",-0.112829584247359
"AAEL0225895",2.26637988380523,28.5223367697594,"AAEL022589","5",-0.0222791044622876
"AAEL0215705",0,0,"AAEL021570","5",-0.176776695296637
"AAEL0211005",41.6489384345734,98.9690721649485,"AAEL021100","5",1.56314588547765
"AAEL0181895",0.393367057211651,5.49828178694158,"AAEL018189","5",0.950470368370055
"AAEL0172385",1.1457659343483,15.4639175257732,"AAEL017238","5",-0.299411195391228
"AAEL0068325",0.0394047906374217,0.687285223367698,"AAEL006832","5",-0.352273956307631
"AAEL0084615",0.198387518261422,2.74914089347079,"AAEL008461","5",-0.429539015367434
"AAEL0196215",0.0282600831976849,0.343642611683849,"AAEL019621","5",1.00328704079288
"AAEL0170055",1.59478750902375,22.3367697594502,"AAEL017005","5",-0.796426357102987
"AAEL0054375",9.73066465269872,67.0103092783505,"AAEL005437","5",-0.51740989559708
"AAEL0278225",0.33087451111988,4.46735395189003,"AAEL027822","5",0.0973517572088548
"AAEL0260435",0.717385515820485,10.3092783505155,"AAEL026043","5",-0.378510978316495
"AAEL0058345",10.7781262740208,77.319587628866,"AAEL005834","5",0.547223757208331
"AAEL0222685",0.83903772371155,12.0274914089347,"AAEL022268","5",-0.183137200418168
"AAEL0030355",0.0230942615378931,0.343642611683849,"AAEL003035","5",-0.0994330920572377
"AAEL0222965",0.0240983598656275,0.343642611683849,"AAEL022296","5",0.0174577800835316
"AAEL0131075",0.203727375485266,2.74914089347079,"AAEL013107","5",0.229701981861569
"AAEL0140535",0.0585557377311516,0.687285223367698,"AAEL014053","5",-0.00569291578012113
"AAEL0069575",0.0712522025259705,1.03092783505155,"AAEL006957","5",-0.0891766814012085
"AAEL0069475",1.08698682372271,15.4639175257732,"AAEL006947","5",-0.689271543970848
"AAEL0144285",0.976369842405294,11.340206185567,"AAEL014428","5",1.6502487911959
"AAEL0183345",0.129286223449025,2.40549828178694,"AAEL018334","5",-0.299485726406345
"AAEL0060775",10.512658005352,63.9175257731959,"AAEL006077","5",1.780830030544
"AAEL0076445",0.120669654445567,1.3745704467354,"AAEL007644","5",0.875088023646196
"AAEL0093115",1.57926474817985,19.5876288659794,"AAEL009311","5",0.528846231726758
"AAEL0058035",0.591140057937694,9.27835051546392,"AAEL005803","5",-0.634305215390283
"AAEL0274245",0.0692659930757301,1.3745704467354,"AAEL027424","5",-0.0369595129299044
"AAEL0194335",1.40707045200175,21.3058419243986,"AAEL019433","5",-0.406893908000643
"AAEL0043995",0.947538928351134,12.7147766323024,"AAEL004399","5",-0.217754869829674
"AAEL0043965",1.0257662082123,15.1202749140893,"AAEL004396","5",-0.472857080191087
"AAEL0043985",0.115952983186511,2.06185567010309,"AAEL004398","5",0.0072524428543385
"AAEL0171605",0.248460345478286,4.12371134020619,"AAEL017160","5",-0.363261003092685
"AAEL0199275",0.0264306283155825,0.687285223367698,"AAEL019927","5",-0.590701020000459
"AAEL0196075",0.49332688486513,7.90378006872852,"AAEL019607","5",-0.596562807342689
"AAEL0194375",5.21474112896036,49.4845360824742,"AAEL019437","5",-0.155462823306275
"AAEL0059525",5.44164912865809,51.2027491408935,"AAEL005952","5",-0.467321767144943
"AAEL0059455",17.8327843690631,84.192439862543,"AAEL005945","5",0.463276944143288
"AAEL0106265",1.97387599826019,23.3676975945017,"AAEL010626","5",1.41162080512109
"AAEL0061135",1.725484178418,22.680412371134,"AAEL006113","5",0.479419016645128
"AAEL0205025",0.104729965945323,1.71821305841924,"AAEL020502","5",-0.389081714955991
"AAEL0104085",3.27331140598229,38.8316151202749,"AAEL010408","5",1.07824338743499
"AAEL0251255",5.13470205465494,50.5154639175258,"AAEL025125","5",0.0384063974625871
"AAEL0272425",1.40565656727052,17.1821305841924,"AAEL027242","5",-0.540037748290532
"AAEL0095745",1.09610753996112,14.0893470790378,"AAEL009574","5",0.149924801798856
"AAEL0241475",2.68581505158885,33.6769759450172,"AAEL024147","5",0.406132176719445
"AAEL0078325",0.393215425350778,6.87285223367698,"AAEL007832","5",2.08444068154014
"AAEL0147175",1.12434951587957,15.4639175257732,"AAEL014717","5",0.262073946451605
"AAEL0089165",10.1113921234906,70.446735395189,"AAEL008916","5",-0.534709054698168
"AAEL0083605",0.405092133503943,6.52920962199313,"AAEL008360","5",-0.283442212123741
"AAEL0030935",0.336764328900025,5.49828178694158,"AAEL003093","5",0.709160877862676
"AAEL0058745",1.54098970109334,21.6494845360825,"AAEL005874","5",-0.464521023957508
"AAEL0197575",1.40046113306472,18.213058419244,"AAEL019757","5",-0.628250235106216
"AAEL0082925",0.217236451048598,3.43642611683849,"AAEL008292","5",-0.396374015462569
"AAEL0049105",0.185085458698156,2.74914089347079,"AAEL004910","5",1.31988476106962
"AAEL0002665",4.08286616443188,43.9862542955326,"AAEL000266","5",1.4735216811867
"AAEL0067185",0.0197723021682307,0.343642611683849,"AAEL006718","5",-0.454438514104414
"AAEL0282105",0.0413778782508519,0.687285223367698,"AAEL028210","5",1.15671739985275
"AAEL0113455",0.0329098999524631,0.687285223367698,"AAEL011345","5",2.16109461155471
"AAEL0274445",2.32789434075088,31.9587628865979,"AAEL027444","5",0.25832367033605
"AAEL0106795",0.452282128530325,6.52920962199313,"AAEL010679","5",0.0496878334353725
"AAEL0241995",0.594460098662253,6.87285223367698,"AAEL024199","5",0.137515480601327
"AAEL0183165",0.443513074454125,6.18556701030928,"AAEL018316","5",0.245591149538546
"AAEL0012505",0.0224456310701404,0.343642611683849,"AAEL001250","5",-0.651440938992484
"AAEL0196085",2.00050005133629,24.7422680412371,"AAEL019608","5",-0.514244089002717
"AAEL0071045",5.74396141377203,47.4226804123711,"AAEL007104","5",0.474525107483953
"AAEL0017825",0.165869163534179,1.71821305841924,"AAEL001782","5",0.954371762019842
"AAEL0096155",0,0,"AAEL009615","5",-0.744572233446005
"AAEL0239855",4.71251002269581,40.5498281786942,"AAEL023985","5",-0.223685760184955
"AAEL0131285",2.68565234154465,31.6151202749141,"AAEL013128","5",-0.102902052207419
"AAEL0245255",0.16875675261029,2.06185567010309,"AAEL024525","5",0.557032359587326
"AAEL0210165",0.0733167534953829,1.71821305841924,"AAEL021016","5",0.144109526732853
"AAEL0112215",0.227282036910132,3.09278350515464,"AAEL011221","5",-0.7397286419645
"AAEL0019405",1.28524968047766,17.5257731958763,"AAEL001940","5",-0.0366950644098009
"AAEL0175485",0.0505635185592099,0.687285223367698,"AAEL017548","5",0.318488628261868
"AAEL0196675",4.64890315114361,47.4226804123711,"AAEL019667","5",-0.686500472730163
"AAEL0136495",0.030809997555447,0.687285223367698,"AAEL013649","5",-0.359101144259203
"AAEL0119545",0.0359073415250974,0.687285223367698,"AAEL011954","5",-0.319623231558257
"AAEL0062705",0.0186357164687554,0.343642611683849,"AAEL006270","5",-0.311594939879967
"AAEL0062835",0.805384046029581,10.6529209621993,"AAEL006283","5",0.268494211175237
"AAEL0145965",0.019659188311433,0.343642611683849,"AAEL014596","5",-0.669693664300972
"AAEL0207395",1.05187159610694,14.0893470790378,"AAEL020739","5",0.690651575112876
"AAEL0002465",0.695978496388974,10.3092783505155,"AAEL000246","5",-0.0394172240192438
"AAEL0113255",0.0612553675015773,0.343642611683849,"AAEL011325","5",0.0798700179752871
"AAEL0075635",0.252627391129887,3.78006872852234,"AAEL007563","5",0.196188123164446
"AAEL0210085",0,0,"AAEL021008","5",-0.234845238968408
"AAEL0071385",0,0,"AAEL007138","5",-0.506771805491684
"AAEL0083225",0.369270392276165,5.49828178694158,"AAEL008322","5",-0.0485134396502654
"AAEL0110735",0.0985675538442605,1.3745704467354,"AAEL011073","5",0.836346177791519
"AAEL0049825",3.8890404868373,45.7044673539519,"AAEL004982","5",0.536154567172261
"AAEL0047775",1.47106169630725,18.213058419244,"AAEL004777","5",-0.567476304168883
"AAEL0042955",0.072494667664853,1.03092783505155,"AAEL004295","5",0.659557068351651
"AAEL0016455",0.349979553267586,4.12371134020619,"AAEL001645","5",0.904257257502422
"AAEL0182835",0.0846071642565406,1.03092783505155,"AAEL018283","5",1.06956549053244
"AAEL0011915",0.0953363384297772,1.3745704467354,"AAEL001191","5",0.318479435287223
"AAEL0045335",16.1454549661648,86.2542955326461,"AAEL004533","5",0.734296150354189
"AAEL0197145",0.895045484373868,13.4020618556701,"AAEL019714","5",-0.461008338995642
"AAEL0198185",0.200380674119291,3.09278350515464,"AAEL019818","5",-0.200134824939051
"AAEL0084345",0.438383232209339,5.49828178694158,"AAEL008434","5",0.761017541823755
"AAEL0047325",4.50230100462519,36.7697594501718,"AAEL004732","5",0.418959591799194
"AAEL0174465",0.0257989948711598,0.343642611683849,"AAEL017446","5",0.279829077147594
"AAEL0100435",0.675311962840362,10.3092783505155,"AAEL010043","5",-0.600032027213516
"AAEL0019685",0.108085429421707,2.06185567010309,"AAEL001968","5",-0.182893182690168
"AAEL0026625",0.0473453074219493,0.687285223367698,"AAEL002662","5",0.072474462253551
"AAEL0026735",0.698836974149809,9.62199312714777,"AAEL002673","5",1.19119487057479
"AAEL0183525",29.6704607695672,97.9381443298969,"AAEL018352","5",0.300119342984907
"AAEL0017245",0.0411484964725771,0.687285223367698,"AAEL001724","5",1.1259298036068
"AAEL0050355",0.0264951897982921,0.343642611683849,"AAEL005035","5",-0.635331732566368
"AAEL0045025",0.191657923418532,3.09278350515464,"AAEL004502","5",-0.0496128173499598
"AAEL0173745",5.49878502658643,44.3298969072165,"AAEL017374","5",0.420322532942506
"AAEL0194635",0.0757757080542896,1.3745704467354,"AAEL019463","5",-0.30160781237257
"AAEL0086325",0.0197269007855252,0.343642611683849,"AAEL008632","5",-0.237950763246691
"AAEL0086245",0.147547493967222,2.74914089347079,"AAEL008624","5",-0.308410469308982
"AAEL0078425",0.233503399932304,3.09278350515464,"AAEL007842","5",0.284583636458553
"AAEL0026945",0.151423849281089,2.40549828178694,"AAEL002694","5",0.389420353513911
"AAEL0244805",0.200187281026675,2.74914089347079,"AAEL024480","5",-0.57798031323261
"AAEL0068445",1.23151092885571,18.5567010309278,"AAEL006844","5",-0.616385203679908
"AAEL0064905",0.990517292453178,13.4020618556701,"AAEL006490","5",0.204801554989557
"AAEL0194915",1.05915601497829,14.7766323024055,"AAEL019491","5",0.126066670198294
"AAEL0137495",0.0549494233374489,0.687285223367698,"AAEL013749","5",-0.648086458828316
"AAEL0053735",0.84840267554138,13.4020618556701,"AAEL005373","5",-0.135350426056856
"AAEL0053495",0,0,"AAEL005349","5",-0.216657889217533
"AAEL0053535",0.0274474929459943,0.343642611683849,"AAEL005353","5",-0.305199508275298
"AAEL0128875",2.23047354287558,28.1786941580756,"AAEL012887","5",-0.495748218501716
"AAEL0122545",0,0,"AAEL012254","5",-0.340912008419801
"AAEL0172015",0,0,"AAEL017201","5",-0.257970971197031
"AAEL0079355",0.128877862190301,2.06185567010309,"AAEL007935","5",0.0423563912566949
"AAEL0036475",0.447544797771683,7.56013745704467,"AAEL003647","5",-0.425913778994629
"AAEL0037055",0,0,"AAEL003705","5",-0.697203981915258
"AAEL0061285",0.0240309518660034,0.343642611683849,"AAEL006128","5",-0.163639136364061
"AAEL0135425",0.166016538050642,3.09278350515464,"AAEL013542","5",0.982804760299481
"AAEL0081385",3.1418970846671,36.426116838488,"AAEL008138","5",-0.213599177047443
"AAEL0033785",1.25306517418355,16.4948453608247,"AAEL003378","5",-0.371974571608715
"AAEL0208935",0.519340988362393,7.90378006872852,"AAEL020893","5",-0.273363576835208
"AAEL0196285",0,0,"AAEL019628","5",-0.267657358920332
"AAEL0219255",0.0813067790144573,1.3745704467354,"AAEL021925","5",-0.200453433063225
"AAEL0197665",2.83373712283255,31.6151202749141,"AAEL019766","5",-0.817296160686371
"AAEL0215015",0.047052351909072,0.687285223367698,"AAEL021501","5",-0.236486645220451
"AAEL0169975",0.444654457408062,6.52920962199313,"AAEL016997","5",-0.318889581014593
"AAEL0000125",0.0344217197576749,0.687285223367698,"AAEL000012","5",0.484429486906675
"AAEL0173355",0.935644952435319,14.7766323024055,"AAEL017335","5",-0.494752430702291
"AAEL0115715",0.0200257932216695,0.343642611683849,"AAEL011571","5",0.235685194494116
"AAEL0001885",0.191433654362006,3.09278350515464,"AAEL000188","5",1.14575030800951
"AAEL0002165",0.0252122238946331,0.343642611683849,"AAEL000216","5",0.501361524478293
"AAEL0056815",0.391116737911347,6.87285223367698,"AAEL005681","5",-0.44123044257691
"AAEL0198045",9.72712688271277,76.6323024054983,"AAEL019804","5",2.5
"AAEL0198055",2.64306599929006,28.8659793814433,"AAEL019805","5",-0.412748224937749
"AAEL0087865",0.390140917052246,6.87285223367698,"AAEL008786","5",-0.00238414127832229
"AAEL0091055",0.203610725535663,3.43642611683849,"AAEL009105","5",0.213632619627941
"AAEL0090925",0.290480044943611,4.81099656357388,"AAEL009092","5",-1.00405296102823
"AAEL0114755",0.718089291081635,11.340206185567,"AAEL011475","5",-0.504669952130146
"AAEL0221895",0.0934860328035085,1.3745704467354,"AAEL022189","5",0.0195133002362019
"AAEL0194455",0.0972459621017881,1.71821305841924,"AAEL019445","5",-0.277387272913691
"AAEL0070045",0.0402076406504786,0.687285223367698,"AAEL007004","5",-0.456599171862023
"AAEL0086555",0.367437472414379,6.18556701030928,"AAEL008655","5",-0.737765633485874
"AAEL0071695",1.28930641338064,16.8384879725086,"AAEL007169","5",1.57320340036986
"AAEL0090245",0.803469928723825,12.7147766323024,"AAEL009024","5",-0.388845247923489
"AAEL0066565",0.708589490942637,10.6529209621993,"AAEL006656","5",0.567082565883239
"AAEL0098225",0.802550178135671,12.0274914089347,"AAEL009822","5",0.383807168762046
"AAEL0096815",0.242803187594033,3.09278350515464,"AAEL009681","5",0.23225078575533
"AAEL0095455",0.0312402374258044,0.343642611683849,"AAEL009545","5",-0.457799841583937
"AAEL0197105",58.4738246444877,98.9690721649485,"AAEL019710","5",1.43264468757975
