"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Pharaoh-ant-006685",4.30154909917397e-29,1.07669868837923,0.612,0.274,5.24272804207324e-25,"33","Pharaoh-ant-00668"
"Pharaoh-ant-025836",1.46413939096807e-28,1.00920622074765,0.786,0.467,1.78449308971189e-24,"33","Pharaoh-ant-02583"
"Pharaoh-ant-183658",7.62742464058835e-27,1.05623768301624,0.507,0.206,9.29630515194908e-23,"33","Pharaoh-ant-18365"
"Pharaoh-ant-040207",1.70475559057855e-26,1.02300319198869,0.592,0.275,2.07775611379713e-22,"33","Pharaoh-ant-04020"
"Pharaoh-ant-176986",2.02056994754652e-26,1.03206081341922,0.463,0.177,2.4626706520697e-22,"33","Pharaoh-ant-17698"
"Pharaoh-ant-084008",1.75982111353791e-25,1.03322417780826,0.821,0.491,2.14486997318001e-21,"33","Pharaoh-ant-08400"
"Pharaoh-ant-165911",3.48315135519542e-22,1.01648284076687,0.428,0.175,4.24526487171218e-18,"33","Pharaoh-ant-16591"
"Pharaoh-ant-17675",0,4.63773598279644,0.947,0.009,0,"34","Pharaoh-ant-17675"
"Pharaoh-ant-17116",0,1.90364377263836,0.346,0.004,0,"34","Pharaoh-ant-17116"
"Pharaoh-ant-09363",3.71220313293454e-182,2.73643478146705,0.41,0.031,4.52443317842062e-178,"34","Pharaoh-ant-09363"
"Pharaoh-ant-110203",3.7156252208577e-174,2.4310613079818,0.729,0.102,4.52860401918137e-170,"34","Pharaoh-ant-11020"
"Pharaoh-ant-180711",1.10833955041227e-143,3.44143293083375,0.548,0.074,1.35084424404248e-139,"34","Pharaoh-ant-18071"
"Pharaoh-ant-13907",8.9966150283827e-89,1.6468484817702,0.277,0.028,1.09650743965928e-84,"34","Pharaoh-ant-13907"
"Pharaoh-ant-01614",8.46035783272102e-86,1.83772832392023,0.34,0.043,1.03114841265204e-81,"34","Pharaoh-ant-01614"
"Pharaoh-ant-123392",1.54382422509206e-70,2.31835259967715,0.436,0.087,1.88161296554221e-66,"34","Pharaoh-ant-12339"
"Pharaoh-ant-152317",2.80615654561876e-68,1.69220948402212,0.723,0.215,3.42014359780015e-64,"34","Pharaoh-ant-15231"
"Pharaoh-ant-141782",7.71109148355863e-66,2.00390586100146,0.548,0.138,9.39827830016125e-62,"34","Pharaoh-ant-14178"
"MPQPB.4855.72",2.41733487591178e-64,1.99847801072736,0.479,0.108,2.94624774676127e-60,"34","MPQPB.4855.7"
"Pharaoh-ant-152323",5.07976401021291e-52,1.48818145060888,0.431,0.098,6.1912163756475e-48,"34","Pharaoh-ant-15232"
"Pharaoh-ant-07751",2.43521587106108e-51,1.64796996817488,0.293,0.051,2.96804110364924e-47,"34","Pharaoh-ant-07751"
"Pharaoh-ant-094232",2.78164652491698e-50,2.70556545668138,0.436,0.111,3.39027078456881e-46,"34","Pharaoh-ant-09423"
"Pharaoh-ant-079915",2.32511026212253e-40,1.54705618273929,0.484,0.151,2.83384438747494e-36,"34","Pharaoh-ant-07991"
"Pharaoh-ant-124262",1.99452941211702e-38,1.63138688729573,0.266,0.053,2.43093244748822e-34,"34","Pharaoh-ant-12426"
"Pharaoh-ant-083708",3.77033463344945e-38,1.91409705102708,0.713,0.369,4.59528385124819e-34,"34","Pharaoh-ant-08370"
"Pharaoh-ant-181267",6.4868600522808e-37,1.30290549604158,0.941,0.686,7.90618503171984e-33,"34","Pharaoh-ant-18126"
"Pharaoh-ant-109104",3.06032971891142e-34,1.20342174692934,0.957,0.796,3.72992986140924e-30,"34","Pharaoh-ant-10910"
"Pharaoh-ant-057236",1.3691564754356e-31,1.29921578843112,0.606,0.261,1.66872791226092e-27,"34","Pharaoh-ant-05723"
"Pharaoh-ant-008304",3.49955740407314e-24,1.19895362257847,0.856,0.66,4.26526056408434e-20,"34","Pharaoh-ant-00830"
"Pharaoh-ant-05304",4.70079203429425e-23,1.14747880672205,0.277,0.08,5.72932533139783e-19,"34","Pharaoh-ant-05304"
"Pharaoh-ant-10818",2.35504901879464e-21,1.34610056565368,0.346,0.126,2.87033374410691e-17,"34","Pharaoh-ant-10818"
"Pharaoh-ant-123785",8.57840997850733e-21,2.20472167951201,0.58,0.313,1.04553660818047e-16,"34","Pharaoh-ant-12378"
"Pharaoh-ant-202662",1.46470984990221e-20,1.08917569888036,0.324,0.111,1.78518836506081e-16,"34","Pharaoh-ant-20266"
"Pharaoh-ant-114748",6.85450896337062e-20,1.07986945128519,0.521,0.245,8.35427552455611e-16,"34","Pharaoh-ant-11474"
"Pharaoh-ant-0007110",9.34529639503065e-20,1.0752595381207,0.606,0.327,1.13900472462634e-15,"34","Pharaoh-ant-00071"
"Pharaoh-ant-122809",3.58516195501344e-18,1.74866278093436,0.559,0.356,4.36959539077039e-14,"34","Pharaoh-ant-12280"
"Pharaoh-ant-166182",4.33957459472646e-17,1.00301006416786,0.527,0.275,5.2890735160526e-13,"34","Pharaoh-ant-16618"
"Pharaoh-ant-1606710",6.98467416327571e-14,1.11789418156288,0.548,0.327,8.51292087020043e-10,"34","Pharaoh-ant-16067"
"Pharaoh-ant-042299",5.68703770739913e-13,1.19126090318951,0.585,0.389,6.93136155777806e-09,"34","Pharaoh-ant-04229"
"Pharaoh-ant-12398",8.32261356740865e-10,1.00276653646548,0.266,0.124,1.01436014159577e-05,"34","Pharaoh-ant-12398"
"Pharaoh-ant-177602",1.02185318996289e-08,1.17008084515003,0.255,0.125,0.000124543466792677,"34","Pharaoh-ant-17760"
"Pharaoh-ant-1839611",1.66078754986404e-08,1.17270387180701,0.601,0.439,0.000202416786577429,"34","Pharaoh-ant-18396"
"Pharaoh-ant-131146",3.2131054743606e-06,1.07989907033175,0.633,0.545,0.039161329521507,"34","Pharaoh-ant-13114"
"Pharaoh-ant-1497010",0.000106583939795803,1.00578008399385,0.457,0.346,1,"34","Pharaoh-ant-14970"
"Pharaoh-ant-110204",8.71761213654819e-183,2.32674246197348,0.776,0.102,1.06250256720249e-178,"35","Pharaoh-ant-11020"
"Pharaoh-ant-140662",4.6989580123813e-170,1.70058088603029,0.328,0.02,5.72709002549032e-166,"35","Pharaoh-ant-14066"
"Pharaoh-ant-06542",2.115905074381e-163,1.98299586872297,0.316,0.019,2.57886510465556e-159,"35","Pharaoh-ant-06542"
"Pharaoh-ant-152975",2.13344399979896e-155,2.62178493397936,0.782,0.129,2.60024154695497e-151,"35","Pharaoh-ant-15297"
"Pharaoh-ant-152324",2.60927532517231e-104,1.88956813135207,0.592,0.097,3.18018476632001e-100,"35","Pharaoh-ant-15232"
"Pharaoh-ant-152318",1.0682043880525e-89,1.86694307855825,0.828,0.214,1.30192750815839e-85,"35","Pharaoh-ant-15231"
"Pharaoh-ant-178904",3.12032622614347e-77,1.93396390474761,0.632,0.148,3.80305360442366e-73,"35","Pharaoh-ant-17890"
"Pharaoh-ant-129651",8.41456389340422e-73,2.33138403287975,0.483,0.094,1.02556704732811e-68,"35","Pharaoh-ant-12965"
"Pharaoh-ant-115847",7.20321073098286e-68,2.4537816073908,0.609,0.161,8.7792732389219e-64,"35","Pharaoh-ant-11584"
"Pharaoh-ant-057596",5.24867217243308e-66,1.77500362335568,0.632,0.161,6.39708164376144e-62,"35","Pharaoh-ant-05759"
"Pharaoh-ant-14152",1.04738937625194e-65,1.43013751490231,0.345,0.051,1.27655817177586e-61,"35","Pharaoh-ant-14152"
"Pharaoh-ant-202663",4.99669682319763e-57,1.79224476660341,0.483,0.11,6.08997408811327e-53,"35","Pharaoh-ant-20266"
"Pharaoh-ant-000993",6.98293559899374e-55,1.3376341445973,0.454,0.096,8.51080190805356e-51,"35","Pharaoh-ant-00099"
"Pharaoh-ant-108949",9.61329544145104e-50,2.23638343561996,0.954,0.618,1.17166844840405e-45,"35","Pharaoh-ant-10894"
"Pharaoh-ant-037684",1.10750540708128e-48,1.6003149728601,0.46,0.111,1.34982759015067e-44,"35","Pharaoh-ant-03768"
"Pharaoh-ant-129641",8.70210898090362e-48,1.40386556055913,0.362,0.073,1.06061304259253e-43,"35","Pharaoh-ant-12964"
"Pharaoh-ant-077511",5.44033012094545e-41,1.44334847209553,0.276,0.051,6.63067435140831e-37,"35","Pharaoh-ant-07751"
"Pharaoh-ant-0292310",4.6859755137505e-36,1.04006248488973,0.971,0.649,5.71126695615912e-32,"35","Pharaoh-ant-02923"
"Pharaoh-ant-162457",5.46814079997548e-36,1.54032338976195,0.885,0.56,6.66457000701011e-32,"35","Pharaoh-ant-16245"
"Pharaoh-ant-119762",5.60074824038754e-36,1.18041854942615,0.259,0.049,6.82619195538433e-32,"35","Pharaoh-ant-11976"
"Pharaoh-ant-006141",1.16511006954202e-35,1.21269530495033,0.339,0.079,1.42003615275781e-31,"35","Pharaoh-ant-00614"
"Pharaoh-ant-1607410",3.87600097452518e-33,1.01392026139508,0.989,0.871,4.72406998775129e-29,"35","Pharaoh-ant-16074"
"Pharaoh-ant-1497011",8.91712616346902e-33,1.46695231991862,0.713,0.345,1.0868193368036e-28,"35","Pharaoh-ant-14970"
"Pharaoh-ant-180712",2.53929128128553e-32,2.5559788207873,0.305,0.076,3.09488821363081e-28,"35","Pharaoh-ant-18071"
"Pharaoh-ant-114749",2.35437581979078e-31,1.29692655052994,0.609,0.245,2.869513249161e-27,"35","Pharaoh-ant-11474"
"Pharaoh-ant-021123",6.44759158653242e-30,1.48274384521677,0.454,0.155,7.85832462566572e-26,"35","Pharaoh-ant-02112"
"Pharaoh-ant-027715",7.1581075886197e-28,1.34742371166434,0.724,0.398,8.72430152900968e-24,"35","Pharaoh-ant-02771"
"Pharaoh-ant-052858",2.51738102631612e-25,1.27408570358934,0.454,0.168,3.06818399487408e-21,"35","Pharaoh-ant-05285"
"Pharaoh-ant-006982",2.44929729157122e-24,1.31541825722764,0.276,0.075,2.985203538967e-20,"35","Pharaoh-ant-00698"
"Pharaoh-ant-078596",2.25695463310397e-23,1.0174662884029,0.425,0.153,2.75077630682712e-19,"35","Pharaoh-ant-07859"
"Pharaoh-ant-123786",4.25389973422778e-21,2.02741114392038,0.603,0.313,5.18465299607682e-17,"35","Pharaoh-ant-12378"
"MPQPB.8009.19",9.13668440806246e-21,1.06964505500866,0.569,0.266,1.11357909565465e-16,"35","MPQPB.8009.1"
"Pharaoh-ant-080552",1.09292866481657e-19,1.02812779902639,0.328,0.111,1.33206145667844e-15,"35","Pharaoh-ant-08055"
"Pharaoh-ant-142375",2.44568561232312e-19,1.68824159891634,0.592,0.333,2.98080162429942e-15,"35","Pharaoh-ant-14237"
"Pharaoh-ant-084089",1.12422818979095e-18,1.02917421919437,0.741,0.455,1.37020931771721e-14,"35","Pharaoh-ant-08408"
"Pharaoh-ant-006367",2.88586373771124e-17,1.25069287308799,0.379,0.158,3.51729072352246e-13,"35","Pharaoh-ant-00636"
"Pharaoh-ant-006291",3.72846577590147e-16,1.57893464028512,0.264,0.09,4.54425408766871e-12,"35","Pharaoh-ant-00629"
"Pharaoh-ant-0529910",1.5008741926189e-15,1.0708588289059,0.471,0.233,1.82926546596392e-11,"35","Pharaoh-ant-05299"
"Pharaoh-ant-153272",6.77197620054955e-14,1.53981890265481,0.253,0.092,8.25368459322979e-10,"35","Pharaoh-ant-15327"
"Pharaoh-ant-072022",2.34402997453815e-13,2.27873724703696,0.282,0.112,2.85690373296709e-09,"35","Pharaoh-ant-07202"
"Pharaoh-ant-138795",1.56136686691164e-10,1.37159524951301,0.287,0.136,1.90299393739191e-06,"35","Pharaoh-ant-13879"
"Pharaoh-ant-0805010",2.60191848569262e-05,1.23311383114401,0.425,0.311,0.317121825036217,"35","Pharaoh-ant-08050"
"Pharaoh-ant-15627",0,4.34741995901166,0.529,0.016,0,"36","Pharaoh-ant-15627"
"Pharaoh-ant-220401",0,4.25489074764468,0.726,0.021,0,"36","Pharaoh-ant-22040"
"Pharaoh-ant-10876",0,4.14377173288044,0.669,0.019,0,"36","Pharaoh-ant-10876"
"Pharaoh-ant-14550",0,3.61209026789197,0.439,0.01,0,"36","Pharaoh-ant-14550"
"Pharaoh-ant-10668",0,3.54017852844415,0.643,0.023,0,"36","Pharaoh-ant-10668"
"Pharaoh-ant-11303",0,3.28109170480619,0.433,0.007,0,"36","Pharaoh-ant-11303"
"Pharaoh-ant-11274",0,3.07830429449521,0.446,0.009,0,"36","Pharaoh-ant-11274"
"Pharaoh-ant-02660",0,2.95388317171046,0.529,0.009,0,"36","Pharaoh-ant-02660"
"Pharaoh-ant-15456",0,2.890801417249,0.433,0.014,0,"36","Pharaoh-ant-15456"
"Pharaoh-ant-13652",0,2.75147788868817,0.401,0.005,0,"36","Pharaoh-ant-13652"
"Pharaoh-ant-06530",0,2.65363351475657,0.427,0.011,0,"36","Pharaoh-ant-06530"
"Pharaoh-ant-00573",0,2.30865720587832,0.299,0.006,0,"36","Pharaoh-ant-00573"
"Pharaoh-ant-112301",2.53825384311423e-300,2.89291358818439,0.567,0.031,3.09362378398762e-296,"36","Pharaoh-ant-11230"
"Pharaoh-ant-103761",6.80798795504579e-292,2.42910550198384,0.369,0.013,8.29757571960981e-288,"36","Pharaoh-ant-10376"
"Pharaoh-ant-07963",7.42258384795851e-264,2.10479506645372,0.344,0.012,9.04664519389183e-260,"36","Pharaoh-ant-07963"
"Pharaoh-ant-00386",7.29346589099813e-245,3.075024926653,0.522,0.033,8.88927622794852e-241,"36","Pharaoh-ant-00386"
"Pharaoh-ant-14545",1.6208973889534e-234,2.57241161781108,0.338,0.014,1.9755497376564e-230,"36","Pharaoh-ant-14545"
"Pharaoh-ant-152492",1.21592338189716e-233,3.62095403512639,0.675,0.058,1.48196741785626e-229,"36","Pharaoh-ant-15249"
"Pharaoh-ant-180921",7.46430949618278e-210,4.81344362296167,0.618,0.056,9.09750041394758e-206,"36","Pharaoh-ant-18092"
"Pharaoh-ant-14892",9.8420937321276e-209,2.78189986181131,0.344,0.016,1.19955438407171e-204,"36","Pharaoh-ant-14892"
"Pharaoh-ant-077784",7.03364312170256e-204,3.06217181018812,0.764,0.086,8.57260423673108e-200,"36","Pharaoh-ant-07778"
"Pharaoh-ant-100752",2.0112375909728e-198,3.44612290368883,0.599,0.054,2.45129637587765e-194,"36","Pharaoh-ant-10075"
"Pharaoh-ant-157601",5.2306857173491e-197,1.8787799160672,0.338,0.016,6.37515975230508e-193,"36","Pharaoh-ant-15760"
"MPGPB.11967.73",3.41164862435609e-196,2.96893547864282,0.637,0.061,4.15811734336521e-192,"36","MPGPB.11967.7"
"Pharaoh-ant-01495",1.5447343897644e-190,2.12220668845992,0.35,0.018,1.88272227424484e-186,"36","Pharaoh-ant-01495"
"Pharaoh-ant-15277",1.11446895089205e-182,2.33807898892599,0.312,0.015,1.35831475734723e-178,"36","Pharaoh-ant-15277"
"Pharaoh-ant-10952",5.25913030802107e-182,2.10539915109801,0.306,0.015,6.40982801941608e-178,"36","Pharaoh-ant-10952"
"Pharaoh-ant-08138",5.03438413606024e-181,2.5858216748496,0.401,0.026,6.13590738503022e-177,"36","Pharaoh-ant-08138"
"Pharaoh-ant-17955",1.43290474199272e-167,3.07128211693553,0.592,0.063,1.74642429954072e-163,"36","Pharaoh-ant-17955"
"Pharaoh-ant-17292",5.80857144833133e-167,2.17707509489335,0.306,0.016,7.07948688122622e-163,"36","Pharaoh-ant-17292"
"Pharaoh-ant-051485",1.8404345312451e-164,2.98402075684486,0.777,0.113,2.24312160668152e-160,"36","Pharaoh-ant-05148"
"Pharaoh-ant-10665",5.1318516802854e-161,2.79843252143864,0.535,0.053,6.25470082793184e-157,"36","Pharaoh-ant-10665"
"Pharaoh-ant-221625",5.06934485715701e-158,3.30033447636466,0.752,0.106,6.17851751190297e-154,"36","Pharaoh-ant-22162"
"Pharaoh-ant-173763",1.6953777341791e-148,4.43446950741601,0.936,0.223,2.06632638241749e-144,"36","Pharaoh-ant-17376"
"Pharaoh-ant-14544",6.11625973759715e-142,2.08447970779106,0.338,0.023,7.4544973681834e-138,"36","Pharaoh-ant-14544"
"Pharaoh-ant-073393",1.78831920971969e-141,3.05344849756473,0.809,0.148,2.17960345280635e-137,"36","Pharaoh-ant-07339"
"Pharaoh-ant-10656",7.5583940137612e-127,1.86422532034154,0.318,0.023,9.21217062397215e-123,"36","Pharaoh-ant-10656"
"Pharaoh-ant-10348",3.69206539987865e-115,1.77407027709695,0.28,0.019,4.4998893093721e-111,"36","Pharaoh-ant-10348"
"Pharaoh-ant-158353",5.76739243098617e-108,2.4130523150554,0.401,0.042,7.02929789488594e-104,"36","Pharaoh-ant-15835"
"Pharaoh-ant-179575",8.67313801577441e-108,2.35948351052481,0.662,0.113,1.05708206136259e-103,"36","Pharaoh-ant-17957"
"Pharaoh-ant-120591",2.0085154280365e-106,2.02260947909353,0.306,0.025,2.44797860369088e-102,"36","Pharaoh-ant-12059"
"Pharaoh-ant-050247",5.96328278974861e-105,3.60087462626171,0.688,0.137,7.2680490641456e-101,"36","Pharaoh-ant-05024"
"Pharaoh-ant-051711",8.19325106975167e-102,2.61904913741528,0.465,0.059,9.98593440381333e-98,"36","Pharaoh-ant-05171"
"Pharaoh-ant-051252",2.66791147812518e-100,2.10880114230835,0.497,0.068,3.25165050953896e-96,"36","Pharaoh-ant-05125"
"Pharaoh-ant-093631",5.45621075814173e-99,2.25441702896727,0.338,0.032,6.65002967202314e-95,"36","Pharaoh-ant-09363"
"Pharaoh-ant-077805",1.59868658810047e-96,2.12052278284504,0.599,0.1,1.94847921357686e-92,"36","Pharaoh-ant-07780"
"Pharaoh-ant-080474",3.08645435023445e-93,1.95332410327898,0.516,0.076,3.76177056206574e-89,"36","Pharaoh-ant-08047"
"Pharaoh-ant-181524",3.99515121827054e-84,2.37130268543688,0.707,0.166,4.86929030482813e-80,"36","Pharaoh-ant-18152"
"Pharaoh-ant-058411",5.12017931053319e-80,2.00290579988683,0.312,0.034,6.24047454367785e-76,"36","Pharaoh-ant-05841"
"Pharaoh-ant-07877",6.25219893972052e-79,2.53311267433102,0.471,0.079,7.62018006773136e-75,"36","Pharaoh-ant-07877"
"Pharaoh-ant-221633",1.07933505443006e-78,2.16800108326473,0.439,0.066,1.31549356433936e-74,"36","Pharaoh-ant-22163"
"Pharaoh-ant-121832",4.4988796708356e-78,1.77536064586898,0.357,0.044,5.48323454281443e-74,"36","Pharaoh-ant-12183"
"Pharaoh-ant-109761",6.60431192918442e-75,1.58192785588755,0.344,0.043,8.04933537928997e-71,"36","Pharaoh-ant-10976"
"Pharaoh-ant-07589",5.4432614147611e-73,2.00387104884602,0.395,0.058,6.63424701231083e-69,"36","Pharaoh-ant-07589"
"Pharaoh-ant-113171",1.42668595263431e-72,1.74998249270539,0.306,0.035,1.7388448390707e-68,"36","Pharaoh-ant-11317"
"Pharaoh-ant-17067",4.58455980911816e-70,1.9023675725297,0.338,0.045,5.58766149535321e-66,"36","Pharaoh-ant-17067"
"Pharaoh-ant-051951",2.45586048857768e-68,1.4966068136462,0.261,0.027,2.99320276347848e-64,"36","Pharaoh-ant-05195"
"Pharaoh-ant-02828",3.83338300132078e-68,1.90464258145387,0.35,0.049,4.67212720200976e-64,"36","Pharaoh-ant-02828"
"Pharaoh-ant-029333",7.12539403754077e-68,1.94277013316653,0.331,0.043,8.68443025295469e-64,"36","Pharaoh-ant-02933"
"Pharaoh-ant-068481",7.42238399252852e-68,1.68438845225926,0.318,0.04,9.04640161009376e-64,"36","Pharaoh-ant-06848"
"Pharaoh-ant-00874",7.12932567557095e-67,2.12806081200399,0.376,0.058,8.68922213338588e-63,"36","Pharaoh-ant-00874"
"Pharaoh-ant-107133",1.9754468869608e-63,1.91329349317924,0.439,0.077,2.40767466582782e-59,"36","Pharaoh-ant-10713"
"Pharaoh-ant-136734",1.88034351319608e-62,2.09467033432259,0.688,0.199,2.29176267388338e-58,"36","Pharaoh-ant-13673"
"Pharaoh-ant-141945",1.68048119709233e-61,1.95931187877059,0.682,0.196,2.04817048301614e-57,"36","Pharaoh-ant-14194"
"Pharaoh-ant-073661",3.28764345551312e-61,1.35814560824589,0.293,0.037,4.0069798435794e-57,"36","Pharaoh-ant-07366"
"Pharaoh-ant-083025",2.6135526522754e-60,2.37763775551424,0.631,0.172,3.18539797259325e-56,"36","Pharaoh-ant-08302"
"Pharaoh-ant-159971",8.33252778306787e-58,1.22264574086308,0.287,0.038,1.01556848620031e-53,"36","Pharaoh-ant-15997"
"Pharaoh-ant-00060",2.57414699346048e-53,2.49975942850623,0.516,0.131,3.13737035562963e-49,"36","Pharaoh-ant-00060"
"Pharaoh-ant-173451",8.0460393553911e-52,1.45062379606806,0.261,0.035,9.80651276635067e-48,"36","Pharaoh-ant-17345"
"Pharaoh-ant-009411",1.34929590547098e-50,1.4049021227782,0.299,0.045,1.64452184958803e-46,"36","Pharaoh-ant-00941"
"Pharaoh-ant-112514",7.44645103456333e-50,1.79665376377574,0.522,0.13,9.07573452092579e-46,"36","Pharaoh-ant-11251"
"Pharaoh-ant-11843",1.73442464128758e-48,1.50075030663966,0.325,0.055,2.1139167528013e-44,"36","Pharaoh-ant-11843"
"Pharaoh-ant-1354111",2.21847333527529e-48,1.98462669247047,0.994,0.948,2.70387530103352e-44,"36","Pharaoh-ant-13541"
"Pharaoh-ant-006241",4.23065530390087e-48,1.47272927260979,0.261,0.037,5.15632268439438e-44,"36","Pharaoh-ant-00624"
"Pharaoh-ant-076033",5.60086644114833e-48,2.05416544403068,0.809,0.415,6.82633601847159e-44,"36","Pharaoh-ant-07603"
"Pharaoh-ant-18394",3.96070700705193e-47,1.54516495239783,0.268,0.039,4.8273097001949e-43,"36","Pharaoh-ant-18394"
"Pharaoh-ant-078535",7.35473553305025e-47,1.62462668707773,0.936,0.593,8.96395166768165e-43,"36","Pharaoh-ant-07853"
"Pharaoh-ant-00153",8.93870709548084e-45,2.19831390966865,0.331,0.062,1.0894496207972e-40,"36","Pharaoh-ant-00153"
"Pharaoh-ant-032961",1.3026310883923e-44,1.72905075289696,0.318,0.057,1.58764677053253e-40,"36","Pharaoh-ant-03296"
"Pharaoh-ant-15060",1.11937888527006e-40,1.80413478083608,0.401,0.095,1.36429898536715e-36,"36","Pharaoh-ant-15060"
"Pharaoh-ant-13611",2.85739875521572e-40,1.3075766233077,0.28,0.049,3.48259760285692e-36,"36","Pharaoh-ant-13611"
"Pharaoh-ant-153117",3.60902252839075e-39,1.9221258867099,0.841,0.491,4.39867665760265e-35,"36","Pharaoh-ant-15311"
"Pharaoh-ant-174263",4.12604318353358e-37,1.55383833698876,0.325,0.067,5.02882143209072e-33,"36","Pharaoh-ant-17426"
"Pharaoh-ant-15765",1.93730635755178e-36,1.44456503465896,0.287,0.056,2.36118898858411e-32,"36","Pharaoh-ant-15765"
"Pharaoh-ant-115251",2.47107171304416e-35,1.60301149959233,0.707,0.32,3.01174220385822e-31,"36","Pharaoh-ant-11525"
"Pharaoh-ant-149035",8.76401089548141e-35,1.44525927406261,0.675,0.277,1.06815764794127e-30,"36","Pharaoh-ant-14903"
"Pharaoh-ant-132312",2.62796751101576e-34,1.717235303445,0.605,0.231,3.202966802426e-30,"36","Pharaoh-ant-13231"
"Pharaoh-ant-108601",5.48146184744332e-34,1.5703219857054,0.478,0.15,6.68080569966392e-30,"36","Pharaoh-ant-10860"
"Pharaoh-ant-169941",8.73008342052393e-34,1.46762040936691,0.401,0.107,1.06402256729346e-29,"36","Pharaoh-ant-16994"
"Pharaoh-ant-07622",1.1313699715078e-33,1.44567163579465,0.369,0.092,1.37891372127371e-29,"36","Pharaoh-ant-07622"
"Pharaoh-ant-074783",9.06334719955165e-33,1.48049202451586,0.631,0.252,1.10464075668135e-28,"36","Pharaoh-ant-07478"
"Pharaoh-ant-18191",1.85931690748488e-32,1.47205130288041,0.261,0.052,2.26613544684257e-28,"36","Pharaoh-ant-18191"
"Pharaoh-ant-12847",1.0974445628079e-31,1.15100292836115,0.274,0.056,1.33756543315027e-27,"36","Pharaoh-ant-12847"
"Pharaoh-ant-106631",3.08207163446611e-31,1.46710464395744,0.274,0.058,3.7564289080873e-27,"36","Pharaoh-ant-10663"
"Pharaoh-ant-051124",1.58643551762266e-30,1.37835520166036,0.478,0.155,1.93354760887849e-26,"36","Pharaoh-ant-05112"
"Pharaoh-ant-052891",6.097577043077e-30,1.21905571279589,0.261,0.054,7.43172690010225e-26,"36","Pharaoh-ant-05289"
"Pharaoh-ant-187677",6.3058833103723e-30,1.5635816895372,0.662,0.304,7.68561057868176e-26,"36","Pharaoh-ant-18767"
"Pharaoh-ant-1038412",2.77458923253529e-29,1.9826732958629,0.739,0.408,3.38166935661401e-25,"36","Pharaoh-ant-10384"
"Pharaoh-ant-027765",6.02518476103242e-29,1.47554892831372,0.739,0.398,7.34349518674631e-25,"36","Pharaoh-ant-02776"
"Pharaoh-ant-151654",7.79854134905954e-29,1.43664705827108,0.745,0.408,9.50486219623376e-25,"36","Pharaoh-ant-15165"
"Pharaoh-ant-09390",1.37959619190185e-28,1.67205024404921,0.414,0.132,1.68145183868997e-24,"36","Pharaoh-ant-09390"
"Pharaoh-ant-117914",2.91316352073543e-28,1.36329485371531,0.344,0.091,3.55056369907234e-24,"36","Pharaoh-ant-11791"
"Pharaoh-ant-112431",8.91288836308117e-28,1.35218836775644,0.28,0.065,1.08630283369233e-23,"36","Pharaoh-ant-11243"
"Pharaoh-ant-077461",6.83700247201349e-27,1.32533243811762,0.35,0.097,8.33293861289004e-23,"36","Pharaoh-ant-07746"
"Pharaoh-ant-15279",1.25474853613258e-26,1.38321203780762,0.338,0.094,1.52928751583839e-22,"36","Pharaoh-ant-15279"
"Pharaoh-ant-006357",1.9104558653467e-26,1.43537274729182,0.809,0.516,2.32846360868456e-22,"36","Pharaoh-ant-00635"
"Pharaoh-ant-123505",2.70967922896305e-26,1.51822110179755,0.573,0.256,3.30255704426017e-22,"36","Pharaoh-ant-12350"
"Pharaoh-ant-011393",3.85185717276562e-26,1.21402800474511,0.707,0.366,4.69464352216674e-22,"36","Pharaoh-ant-01139"
"Pharaoh-ant-141253",8.30969451418193e-26,1.44323049883331,0.363,0.106,1.01278556738849e-21,"36","Pharaoh-ant-14125"
"Pharaoh-ant-174321",3.04021975479519e-25,1.30840104615917,0.618,0.292,3.70541983714437e-21,"36","Pharaoh-ant-17432"
"Pharaoh-ant-072284",5.09250289277804e-25,1.1590903638615,0.49,0.177,6.20674252571787e-21,"36","Pharaoh-ant-07228"
"Pharaoh-ant-15135",6.2632775963683e-25,1.33032782647248,0.28,0.071,7.63368273445368e-21,"36","Pharaoh-ant-15135"
"Pharaoh-ant-073321",7.18747603660155e-25,1.22697216014172,0.452,0.156,8.76009579340997e-21,"36","Pharaoh-ant-07332"
"Pharaoh-ant-084942",6.3197297372986e-23,1.27638658109896,0.452,0.166,7.70248660381954e-19,"36","Pharaoh-ant-08494"
"Pharaoh-ant-107782",1.6224880446714e-22,1.0899791904737,0.643,0.317,1.97748842884551e-18,"36","Pharaoh-ant-10778"
"Pharaoh-ant-15687",2.64165184926302e-22,1.15239358024734,0.357,0.114,3.21964527388177e-18,"36","Pharaoh-ant-15687"
"Pharaoh-ant-166261",3.81164982663392e-22,1.4354093790944,0.28,0.076,4.64563880870143e-18,"36","Pharaoh-ant-16626"
"Pharaoh-ant-151783",5.20057906696039e-22,1.01260606070331,0.268,0.068,6.33846576681133e-18,"36","Pharaoh-ant-15178"
"Pharaoh-ant-097801",1.66713585979613e-21,1.45308053216219,0.554,0.265,2.03190518591952e-17,"36","Pharaoh-ant-09780"
"Pharaoh-ant-095733",1.68809523014087e-21,1.33957186449781,0.503,0.216,2.05745046649569e-17,"36","Pharaoh-ant-09573"
"Pharaoh-ant-029061",3.32513472988345e-21,1.25733053683059,0.274,0.075,4.05267420878195e-17,"36","Pharaoh-ant-02906"
