"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Pharaoh-ant-07853",0,1.83231926747231,0.959,0.57,0,"0","Pharaoh-ant-07853"
"Pharaoh-ant-17185",0,1.82170174092817,0.72,0.284,0,"0","Pharaoh-ant-17185"
"Pharaoh-ant-13673",0,1.76715722688493,0.628,0.173,0,"0","Pharaoh-ant-13673"
"Pharaoh-ant-00635",0,1.74215270881648,0.89,0.492,0,"0","Pharaoh-ant-00635"
"Pharaoh-ant-07228",0,1.7344116843973,0.566,0.153,0,"0","Pharaoh-ant-07228"
"Pharaoh-ant-14903",0,1.68147306924704,0.735,0.248,0,"0","Pharaoh-ant-14903"
"Pharaoh-ant-02776",0,1.66378404517117,0.866,0.369,0,"0","Pharaoh-ant-02776"
"Pharaoh-ant-15844",0,1.64557923045588,0.639,0.197,0,"0","Pharaoh-ant-15844"
"Pharaoh-ant-18152",0,1.41082395157126,0.532,0.144,0,"0","Pharaoh-ant-18152"
"Pharaoh-ant-17376",0,1.35753035746901,0.598,0.202,0,"0","Pharaoh-ant-17376"
"Pharaoh-ant-14194",0,1.27951511872702,0.56,0.175,0,"0","Pharaoh-ant-14194"
"Pharaoh-ant-11251",2.7059508271416e-306,1.54984606138691,0.433,0.112,3.29801286812019e-302,"0","Pharaoh-ant-11251"
"Pharaoh-ant-07640",1.84573664698572e-279,1.21268066033022,0.697,0.301,2.2495838253462e-275,"0","Pharaoh-ant-07640"
"Pharaoh-ant-11309",7.91371024389876e-258,1.07278393174593,0.591,0.217,9.64523004526381e-254,"0","Pharaoh-ant-11309"
"Pharaoh-ant-12378",6.86075850359773e-255,0.501405149879654,0.694,0.29,8.36189246418492e-251,"0","Pharaoh-ant-12378"
"Pharaoh-ant-20028",9.01036093982263e-222,1.30982831634405,0.803,0.495,1.09818279134558e-217,"0","Pharaoh-ant-20028"
"Pharaoh-ant-07603",4.39515714467827e-221,1.26439631308076,0.736,0.396,5.35681752793387e-217,"0","Pharaoh-ant-07603"
"Pharaoh-ant-01569",6.90493844478197e-216,1.46994945660722,0.646,0.314,8.41573897650026e-212,"0","Pharaoh-ant-01569"
"Pharaoh-ant-15843",8.32869707249044e-198,1.16268609517136,0.373,0.114,1.01510159919513e-193,"0","Pharaoh-ant-15843"
"Pharaoh-ant-08464",7.90557109033131e-197,1.04443634247627,0.441,0.15,9.6353100448958e-193,"0","Pharaoh-ant-08464"
"Pharaoh-ant-05126",8.89942192582775e-186,1.17228687425763,0.734,0.432,1.08466154431989e-181,"0","Pharaoh-ant-05126"
"Pharaoh-ant-18153",1.50324087489994e-169,0.936276651381202,0.263,0.068,1.83214997832804e-165,"0","Pharaoh-ant-18153"
"Pharaoh-ant-09780",2.20701316105566e-164,1.11882637897951,0.539,0.248,2.68990764069464e-160,"0","Pharaoh-ant-09780"
"Pharaoh-ant-08341",7.15196524794537e-161,1.25268464504738,0.524,0.243,8.71681524419581e-157,"0","Pharaoh-ant-08341"
"Pharaoh-ant-01545",7.9143904440204e-160,1.05011535155376,0.592,0.298,9.64605907317207e-156,"0","Pharaoh-ant-01545"
"Pharaoh-ant-13504",1.60355319009217e-152,1.14850767955476,0.606,0.323,1.95441062808434e-148,"0","Pharaoh-ant-13504"
"Pharaoh-ant-17192",2.14683565393996e-152,1.03033849541629,0.668,0.378,2.61656329502203e-148,"0","Pharaoh-ant-17192"
"Pharaoh-ant-06458",3.0831068744161e-151,1.12830487451788,0.565,0.284,3.75769065853835e-147,"0","Pharaoh-ant-06458"
"Mitochondria",1.54201610357302e-149,0.791558162243646,0.937,0.738,1.87940922703479e-145,"0","Mitochondria"
"Pharaoh-ant-22162",1.91169404830128e-149,0.767148146443245,0.313,0.096,2.3299727060696e-145,"0","Pharaoh-ant-22162"
"Pharaoh-ant-13123",8.26778573925159e-149,0.924615305011674,0.354,0.128,1.00767772589998e-144,"0","Pharaoh-ant-13123"
"Pharaoh-ant-01139",8.10462141069343e-146,1.0106590432769,0.636,0.35,9.87791257535315e-142,"0","Pharaoh-ant-01139"
"Pharaoh-ant-12205",9.03467087328395e-146,0.738378119728237,0.935,0.743,1.10114568603585e-141,"0","Pharaoh-ant-12205"
"Pharaoh-ant-21072",3.97212658798883e-142,1.04002938082691,0.587,0.313,4.84122788544078e-138,"0","Pharaoh-ant-21072"
"Pharaoh-ant-12020",1.02474646793242e-141,1.1008544259711,0.566,0.293,1.24896099511604e-137,"0","Pharaoh-ant-12020"
"Pharaoh-ant-17187",1.06170922621815e-140,1.0049506102026,0.614,0.333,1.29401120491468e-136,"0","Pharaoh-ant-17187"
"Pharaoh-ant-11791",3.48915456200503e-139,1.09229969718896,0.268,0.081,4.25258158017173e-135,"0","Pharaoh-ant-11791"
"Pharaoh-ant-17696",2.40356643011302e-137,1.02726504642649,0.523,0.255,2.92946676502175e-133,"0","Pharaoh-ant-17696"
"Pharaoh-ant-09809",2.0106444018492e-133,0.757773548570994,0.283,0.089,2.4505733969738e-129,"0","Pharaoh-ant-09809"
"Pharaoh-ant-02885",2.07285373010562e-133,0.927873681582806,0.613,0.34,2.52639412625273e-129,"0","Pharaoh-ant-02885"
"Pharaoh-ant-02666",9.81373040148938e-132,0.859593151201441,0.739,0.476,1.19609746133353e-127,"0","Pharaoh-ant-02666"
"Pharaoh-ant-14237",5.8201232747776e-130,0.656806905406536,0.614,0.316,7.09356624729895e-126,"0","Pharaoh-ant-14237"
"Pharaoh-ant-08798",9.72435191421583e-128,0.568383351822009,0.692,0.356,1.18520401130463e-123,"0","Pharaoh-ant-08798"
"Pharaoh-ant-00062",1.96999610373535e-125,0.900292952430627,0.657,0.384,2.40103125123264e-121,"0","Pharaoh-ant-00062"
"Pharaoh-ant-05722",6.17978319607259e-125,0.856216093180107,0.672,0.407,7.53191975937328e-121,"0","Pharaoh-ant-05722"
"Pharaoh-ant-17432",1.01156261608743e-123,1.03032176391342,0.534,0.278,1.23289251648736e-119,"0","Pharaoh-ant-17432"
"Pharaoh-ant-05112",5.61064052283357e-121,0.895892472124778,0.362,0.143,6.83824866922955e-117,"0","Pharaoh-ant-05112"
"Pharaoh-ant-17957",1.39639854918658e-117,0.793622909989487,0.3,0.104,1.70193055174861e-113,"0","Pharaoh-ant-17957"
"Pharaoh-ant-11525",4.64797741803111e-115,0.930011873688612,0.555,0.307,5.66495487709632e-111,"0","Pharaoh-ant-11525"
"Pharaoh-ant-05833",2.46908961832163e-114,0.91536902858328,0.495,0.25,3.00932642681041e-110,"0","Pharaoh-ant-05833"
"Pharaoh-ant-12957",1.81276316709859e-112,0.774443202576958,0.829,0.609,2.20939574805976e-108,"0","Pharaoh-ant-12957"
"Pharaoh-ant-07343",8.46059968586424e-111,0.860630668790894,0.591,0.337,1.03117788971313e-106,"0","Pharaoh-ant-07343"
"Pharaoh-ant-11846",4.91747975222101e-108,0.833790637649997,0.572,0.323,5.99342432200696e-104,"0","Pharaoh-ant-11846"
"Pharaoh-ant-17766",1.26705913065384e-106,0.872567555248585,0.577,0.332,1.5442916684409e-102,"0","Pharaoh-ant-17766"
"Pharaoh-ant-11223",1.69157297038534e-106,0.883630539048837,0.473,0.237,2.06168913630565e-102,"0","Pharaoh-ant-11223"
"Pharaoh-ant-10658",3.21250522372884e-104,0.891718144398043,0.492,0.257,3.91540136668071e-100,"0","Pharaoh-ant-10658"
"Pharaoh-ant-12944",7.51960265674036e-104,0.842083109566154,0.543,0.301,9.16489171803514e-100,"0","Pharaoh-ant-12944"
"Pharaoh-ant-07339",2.89711603486868e-102,0.809218985805318,0.338,0.139,3.53100502329795e-98,"0","Pharaoh-ant-07339"
"Pharaoh-ant-10778",2.7569095378026e-99,0.866303280675707,0.535,0.304,3.3601213446738e-95,"0","Pharaoh-ant-10778"
"Pharaoh-ant-05027",7.01009491843584e-98,0.496823842635169,0.271,0.097,8.5439036865896e-94,"0","Pharaoh-ant-05027"
"Pharaoh-ant-00757",1.99843773744919e-97,0.884465045594445,0.504,0.27,2.43569591440307e-93,"0","Pharaoh-ant-00757"
"Pharaoh-ant-17274",4.60597397219466e-97,0.766236941293174,0.744,0.518,5.61376107731085e-93,"0","Pharaoh-ant-17274"
"Pharaoh-ant-10894",5.93691317641493e-96,0.262980673638842,0.878,0.603,7.23590977941452e-92,"0","Pharaoh-ant-10894"
"Pharaoh-ant-07478",3.80374377852212e-95,0.842757930016734,0.464,0.24,4.63600291726276e-91,"0","Pharaoh-ant-07478"
"Pharaoh-ant-07391",9.67242907296632e-95,0.671881538485921,0.318,0.13,1.17887565541314e-90,"0","Pharaoh-ant-07391"
"Pharaoh-ant-07602",2.90759097162317e-94,0.667474957037671,0.821,0.612,3.54377187621432e-90,"0","Pharaoh-ant-07602"
"Pharaoh-ant-17960",1.01616181009429e-93,0.827242257719627,0.506,0.279,1.23849801414293e-89,"0","Pharaoh-ant-17960"
"Pharaoh-ant-07285",1.58287634863778e-93,0.817004702834653,0.59,0.36,1.92920969371972e-89,"0","Pharaoh-ant-07285"
"Pharaoh-ant-05884",2.98565971985113e-91,0.770615425522827,0.579,0.353,3.63892206655456e-87,"0","Pharaoh-ant-05884"
"Pharaoh-ant-06536",2.72019979091892e-90,0.693850094956278,0.656,0.415,3.31537950517198e-86,"0","Pharaoh-ant-06536"
"Pharaoh-ant-13166",2.22758354583716e-89,0.752868760374503,0.611,0.382,2.71497882566633e-85,"0","Pharaoh-ant-13166"
"Pharaoh-ant-17956",4.98892421711141e-89,0.616574909641762,0.838,0.639,6.08050083581538e-85,"0","Pharaoh-ant-17956"
"Pharaoh-ant-07080",5.63511823636376e-89,0.559091986420458,0.274,0.105,6.86808210648015e-85,"0","Pharaoh-ant-07080"
"Pharaoh-ant-13231",2.14451497620312e-88,0.86191302598267,0.427,0.22,2.61373485299636e-84,"0","Pharaoh-ant-13231"
"Pharaoh-ant-12903",2.59815833773804e-88,0.885899883343457,0.386,0.187,3.16663538203512e-84,"0","Pharaoh-ant-12903"
"Pharaoh-ant-15144",4.96141865662496e-88,0.936289480058707,0.379,0.185,6.0469770586945e-84,"0","Pharaoh-ant-15144"
"Pharaoh-ant-00633",8.307690845861e-88,0.803332317848694,0.394,0.193,1.01254136029354e-83,"0","Pharaoh-ant-00633"
"Pharaoh-ant-13900",4.97637716683409e-87,0.906936621793042,0.406,0.206,6.06520849093739e-83,"0","Pharaoh-ant-13900"
"Pharaoh-ant-05961",8.38782428277086e-87,0.835546393465595,0.45,0.24,1.02230802358411e-82,"0","Pharaoh-ant-05961"
"Pharaoh-ant-09695",1.75439701042887e-85,0.739781018397702,0.603,0.383,2.13825907631071e-81,"0","Pharaoh-ant-09695"
"Pharaoh-ant-06863",1.78123050669443e-85,0.778413559134886,0.581,0.363,2.17096374155918e-81,"0","Pharaoh-ant-06863"
"Pharaoh-ant-05783",4.74108106402939e-84,0.619395221327962,0.875,0.709,5.77842960083901e-80,"0","Pharaoh-ant-05783"
"Pharaoh-ant-11471",1.46634601712275e-83,0.875594520722305,0.337,0.155,1.7871825256692e-79,"0","Pharaoh-ant-11471"
"Pharaoh-ant-07780",1.60862057210889e-83,0.43928521928828,0.251,0.093,1.96058675328632e-79,"0","Pharaoh-ant-07780"
"Pharaoh-ant-01315",2.21464604032612e-83,0.831461386536882,0.464,0.258,2.69921059394947e-79,"0","Pharaoh-ant-01315"
"Pharaoh-ant-13680",2.49057261678334e-83,0.772654924314051,0.384,0.188,3.03550990533554e-79,"0","Pharaoh-ant-13680"
"Pharaoh-ant-15283",2.45983295287343e-82,0.910161012029221,0.314,0.142,2.99804440296213e-78,"0","Pharaoh-ant-15283"
"Pharaoh-ant-15926",2.76641409089025e-82,0.810128901800355,0.443,0.238,3.37170549397703e-78,"0","Pharaoh-ant-15926"
"Pharaoh-ant-07663",1.00994951523837e-81,0.895384890043947,0.297,0.131,1.23092646917252e-77,"0","Pharaoh-ant-07663"
"Pharaoh-ant-13722",1.34094261860858e-80,0.48939817900351,0.271,0.108,1.63434086356013e-76,"0","Pharaoh-ant-13722"
"Pharaoh-ant-15231",7.19164951687852e-80,0.48843132708867,0.426,0.205,8.76518243117154e-76,"0","Pharaoh-ant-15231"
"Pharaoh-ant-03973",7.15008842052292e-79,0.642922571134155,0.765,0.561,8.71452776693334e-75,"0","Pharaoh-ant-03973"
"Pharaoh-ant-08362",1.13308823071043e-77,0.702025590927082,0.48,0.27,1.38100793558987e-73,"0","Pharaoh-ant-08362"
"Pharaoh-ant-07202",1.62488033176148e-77,0.733525478540078,0.258,0.103,1.9804041483509e-73,"0","Pharaoh-ant-07202"
"Pharaoh-ant-08687",2.64568528156712e-77,0.792563503868342,0.391,0.203,3.224561221174e-73,"0","Pharaoh-ant-08687"
"Pharaoh-ant-06585",1.18398602354773e-76,0.689888152184603,0.686,0.481,1.44304216549997e-72,"0","Pharaoh-ant-06585"
"Pharaoh-ant-06918",1.82113303956337e-76,0.807660266508711,0.414,0.223,2.21959694861983e-72,"0","Pharaoh-ant-06918"
"Pharaoh-ant-08050",2.30928651509312e-75,0.317062303108288,0.539,0.296,2.81455840459549e-71,"0","Pharaoh-ant-08050"
"Pharaoh-ant-17035",1.42552293903967e-74,0.535455751107061,0.834,0.634,1.73742735810155e-70,"0","Pharaoh-ant-17035"
"Pharaoh-ant-01329",2.53203840028045e-74,0.746828272697666,0.503,0.298,3.08604840226181e-70,"0","Pharaoh-ant-01329"
"Pharaoh-ant-03856",8.14365724018343e-74,0.643162710496282,0.665,0.453,9.92548944433557e-70,"0","Pharaoh-ant-03856"
"Pharaoh-ant-06877",9.12242237458737e-74,0.641836175364559,0.49,0.282,1.11184083901471e-69,"0","Pharaoh-ant-06877"
"Pharaoh-ant-00187",6.76954040342097e-73,0.67300304419702,0.493,0.284,8.25071584368948e-69,"0","Pharaoh-ant-00187"
"Pharaoh-ant-05148",7.27710861043478e-73,0.558411566757625,0.261,0.108,8.86933997439791e-69,"0","Pharaoh-ant-05148"
"Pharaoh-ant-16896",3.69177258836782e-69,0.594120290116334,0.653,0.448,4.49953243070269e-65,"0","Pharaoh-ant-16896"
"Pharaoh-ant-07223",1.2517321013093e-68,0.743096866737228,0.411,0.227,1.52561108507578e-64,"0","Pharaoh-ant-07223"
"Pharaoh-ant-17275",1.35113183712921e-68,0.63967524215537,0.608,0.402,1.64675948309308e-64,"0","Pharaoh-ant-17275"
"Pharaoh-ant-07263",1.55190421356978e-67,0.584192393357684,0.682,0.484,1.89146085549884e-63,"0","Pharaoh-ant-07263"
"Pharaoh-ant-12236",4.43774751287056e-67,0.620132012822519,0.306,0.142,5.40872666868664e-63,"0","Pharaoh-ant-12236"
"Pharaoh-ant-13232",5.06376245975269e-67,0.730062487815514,0.419,0.237,6.17171368594658e-63,"0","Pharaoh-ant-13232"
"Pharaoh-ant-17497",6.85465558286612e-67,0.681412072879739,0.357,0.184,8.35445422439722e-63,"0","Pharaoh-ant-17497"
"Pharaoh-ant-07332",2.60672360411363e-66,0.776831893732921,0.307,0.148,3.1770747286937e-62,"0","Pharaoh-ant-07332"
"Pharaoh-ant-10302",3.93358875009368e-65,0.618321916076766,0.612,0.416,4.79425796861418e-61,"0","Pharaoh-ant-10302"
"Pharaoh-ant-16068",8.41397505808552e-64,0.934929845073197,0.266,0.123,1.02549528007946e-59,"0","Pharaoh-ant-16068"
"Pharaoh-ant-18076",1.06085333227405e-61,0.659863744780877,0.536,0.344,1.29296804137562e-57,"0","Pharaoh-ant-18076"
"Pharaoh-ant-08302",9.26374377549956e-61,0.47936840026793,0.329,0.164,1.12906509135789e-56,"0","Pharaoh-ant-08302"
"Pharaoh-ant-15797",1.5229679264543e-60,0.591137581178843,0.7,0.515,1.85619330876251e-56,"0","Pharaoh-ant-15797"
"Pharaoh-ant-00626",1.71777681034366e-60,0.727148088610853,0.252,0.115,2.09362637644685e-56,"0","Pharaoh-ant-00626"
"Pharaoh-ant-14329",3.61307107527154e-60,0.602598609704391,0.545,0.356,4.40361102654095e-56,"0","Pharaoh-ant-14329"
"Pharaoh-ant-22107",1.0733410426623e-58,0.743343786284806,0.318,0.166,1.30818806279681e-54,"0","Pharaoh-ant-22107"
"Pharaoh-ant-08449",4.38585097123071e-57,0.587353104957058,0.594,0.409,5.34547516373599e-53,"0","Pharaoh-ant-08449"
"Pharaoh-ant-00356",1.00099346606361e-56,0.621347490760045,0.57,0.388,1.22001083643833e-52,"0","Pharaoh-ant-00356"
"Pharaoh-ant-17122",3.25781034165836e-56,0.591776406795296,0.49,0.308,3.97061924441321e-52,"0","Pharaoh-ant-17122"
"Pharaoh-ant-22069",1.70507071167796e-55,0.596591597261849,0.572,0.39,2.0781401833931e-51,"0","Pharaoh-ant-22069"
"Pharaoh-ant-17715",2.16191040353757e-55,0.644128914544064,0.424,0.254,2.63493639983159e-51,"0","Pharaoh-ant-17715"
"Pharaoh-ant-17349",9.87833702326783e-55,0.728314642485094,0.281,0.142,1.20397171639588e-50,"0","Pharaoh-ant-17349"
"Pharaoh-ant-20270",2.11269346153531e-54,0.619093500139087,0.508,0.328,2.57495079091924e-50,"0","Pharaoh-ant-20270"
"Pharaoh-ant-13699",3.02957489878281e-54,0.663520180563104,0.29,0.147,3.69244588663649e-50,"0","Pharaoh-ant-13699"
"Pharaoh-ant-17809",1.03829466762324e-53,0.550260678181374,0.566,0.382,1.2654735408992e-49,"0","Pharaoh-ant-17809"
"Pharaoh-ant-15311",1.11359438647918e-53,0.537746396425752,0.658,0.482,1.35724883824082e-49,"0","Pharaoh-ant-15311"
"Pharaoh-ant-17136",1.95888868356369e-53,0.646281623088825,0.455,0.285,2.38749352752742e-49,"0","Pharaoh-ant-17136"
"Pharaoh-ant-05106",1.98577430253517e-53,0.748420978559583,0.352,0.199,2.42026171992987e-49,"0","Pharaoh-ant-05106"
"Pharaoh-ant-12105",2.83073418143328e-53,0.628325443216903,0.486,0.31,3.45009882033089e-49,"0","Pharaoh-ant-12105"
"Pharaoh-ant-15165",3.9359684430797e-52,0.524108517898342,0.579,0.399,4.79715833842553e-48,"0","Pharaoh-ant-15165"
"Pharaoh-ant-16530",2.794790878964e-51,0.663648962591808,0.369,0.214,3.40629112328133e-47,"0","Pharaoh-ant-16530"
"Pharaoh-ant-13768",1.3808868144171e-50,0.68929376191883,0.266,0.134,1.68302484941156e-46,"0","Pharaoh-ant-13768"
"Pharaoh-ant-18260",4.10908347590237e-50,0.506048647586369,0.539,0.36,5.00815094042981e-46,"0","Pharaoh-ant-18260"
"Pharaoh-ant-05736",6.42727466657426e-50,0.578837066758641,0.5,0.328,7.83356236362071e-46,"0","Pharaoh-ant-05736"
"Pharaoh-ant-04846",1.77892146408141e-49,0.422931293037669,0.858,0.723,2.16814948042242e-45,"0","Pharaoh-ant-04846"
"Pharaoh-ant-17937",6.64422283890309e-49,0.368666090925263,0.757,0.561,8.09797879605509e-45,"0","Pharaoh-ant-17937"
"Pharaoh-ant-11839",2.24748583596235e-48,0.60838136912032,0.388,0.232,2.73923573687091e-44,"0","Pharaoh-ant-11839"
"Pharaoh-ant-09560",4.15152145475179e-48,0.588252740906094,0.411,0.251,5.05987434905148e-44,"0","Pharaoh-ant-09560"
"Pharaoh-ant-02514",2.43031328450396e-47,0.515201804467081,0.555,0.38,2.96206583115343e-43,"0","Pharaoh-ant-02514"
"Pharaoh-ant-13718",5.68074796750826e-47,0.630415543533547,0.371,0.221,6.92369562279907e-43,"0","Pharaoh-ant-13718"
"Pharaoh-ant-02291",6.58258839895225e-47,0.580265224143369,0.419,0.26,8.02285874064301e-43,"0","Pharaoh-ant-02291"
"Pharaoh-ant-15192",1.1541732912209e-46,0.62656895044102,0.433,0.278,1.40670640734003e-42,"0","Pharaoh-ant-15192"
"Pharaoh-ant-07708",1.87745495429428e-46,0.40130375874338,0.897,0.773,2.28824209829386e-42,"0","Pharaoh-ant-07708"
"Pharaoh-ant-03291",8.63958195200048e-46,0.325623819788603,0.317,0.168,1.05299224830982e-41,"0","Pharaoh-ant-03291"
"Pharaoh-ant-07921",1.29019875526286e-45,0.485943083688346,0.537,0.359,1.57249424291438e-41,"0","Pharaoh-ant-07921"
"Pharaoh-ant-08127",2.65684989014002e-45,0.519072473767996,0.589,0.424,3.23816864610266e-41,"0","Pharaoh-ant-08127"
"Pharaoh-ant-13000",2.52623100695094e-44,0.538732257152619,0.453,0.292,3.07897035127181e-40,"0","Pharaoh-ant-13000"
"Pharaoh-ant-13569",1.13772963900145e-43,0.35301063974388,0.37,0.212,1.38666488401496e-39,"0","Pharaoh-ant-13569"
"Pharaoh-ant-12186",2.4443746537302e-43,0.570500597723313,0.313,0.177,2.97920382796637e-39,"0","Pharaoh-ant-12186"
"Pharaoh-ant-22182",2.93941059861001e-43,0.567721862168972,0.27,0.143,3.58255363758588e-39,"0","Pharaoh-ant-22182"
"Pharaoh-ant-00778",4.70350288821794e-43,0.553390818374423,0.445,0.288,5.73262932016003e-39,"0","Pharaoh-ant-00778"
"Pharaoh-ant-09571",4.33061875440456e-42,0.637162772621084,0.262,0.14,5.27815813786828e-38,"0","Pharaoh-ant-09571"
"Pharaoh-ant-08494",1.06022279284538e-41,0.619527090211488,0.287,0.16,1.29219953991995e-37,"0","Pharaoh-ant-08494"
"Pharaoh-ant-11484",2.15585453644075e-40,0.404455521027364,0.707,0.547,2.62755550901399e-36,"0","Pharaoh-ant-11484"
"Pharaoh-ant-13568",1.54031782925921e-39,0.539014342615813,0.325,0.192,1.87733937030113e-35,"0","Pharaoh-ant-13568"
"Pharaoh-ant-22044",2.46384903878127e-39,0.548900275466357,0.379,0.239,3.00293920846661e-35,"0","Pharaoh-ant-22044"
"Pharaoh-ant-09307",2.82771222443598e-39,0.531020338595663,0.359,0.221,3.44641565914258e-35,"0","Pharaoh-ant-09307"
"Pharaoh-ant-11533",6.60792083359692e-39,0.478459325434288,0.426,0.276,8.05373391198793e-35,"0","Pharaoh-ant-11533"
"Pharaoh-ant-07633",2.15221115213896e-38,0.422050110077421,0.62,0.463,2.62311495222696e-34,"0","Pharaoh-ant-07633"
"Pharaoh-ant-17737",3.18531506122993e-38,0.384487834682235,0.725,0.552,3.88226199662703e-34,"0","Pharaoh-ant-17737"
"Pharaoh-ant-22068",3.92386264486617e-38,0.540919109626862,0.499,0.35,4.78240379156289e-34,"0","Pharaoh-ant-22068"
"Pharaoh-ant-10859",3.11993339243494e-37,0.55443457563056,0.265,0.147,3.8025748186997e-33,"0","Pharaoh-ant-10859"
"Pharaoh-ant-14912",4.24692988499856e-37,0.550549727383968,0.3,0.176,5.17615814383625e-33,"0","Pharaoh-ant-14912"
"Pharaoh-ant-13950",1.38011745609928e-36,0.571417616109378,0.26,0.145,1.68208715549381e-32,"0","Pharaoh-ant-13950"
"Pharaoh-ant-07326",1.39084386842963e-36,0.545192223824907,0.303,0.179,1.69516050684204e-32,"0","Pharaoh-ant-07326"
"Pharaoh-ant-07761",1.63550517336343e-36,0.535818557914926,0.346,0.215,1.99335370529535e-32,"0","Pharaoh-ant-07761"
"Pharaoh-ant-17962",1.81174048883413e-36,0.489361814707383,0.365,0.229,2.20814930779104e-32,"0","Pharaoh-ant-17962"
"Pharaoh-ant-09530",1.12257512516257e-35,0.529198821280604,0.312,0.187,1.36819456254814e-31,"0","Pharaoh-ant-09530"
"Pharaoh-ant-20050",5.87117118292359e-35,0.557013206527028,0.292,0.173,7.15578343774727e-31,"0","Pharaoh-ant-20050"
"Pharaoh-ant-00071",1.72948345672953e-34,0.281073582028485,0.485,0.319,2.10789443706195e-30,"0","Pharaoh-ant-00071"
"Pharaoh-ant-09342",2.36305617959643e-34,0.432691350299832,0.483,0.338,2.88009287169213e-30,"0","Pharaoh-ant-09342"
"Pharaoh-ant-07636",1.12732302038381e-33,0.314628916543546,0.934,0.829,1.37398129724379e-29,"0","Pharaoh-ant-07636"
"Pharaoh-ant-08753",2.46528740838157e-33,0.378439454447141,0.68,0.522,3.00469229333546e-29,"0","Pharaoh-ant-08753"
"Pharaoh-ant-07654",3.72178080028454e-33,0.401247324403111,0.533,0.381,4.53610643938679e-29,"0","Pharaoh-ant-07654"
"Pharaoh-ant-00601",5.16809732659182e-33,0.467860381026279,0.394,0.261,6.29887702165011e-29,"0","Pharaoh-ant-00601"
"Pharaoh-ant-14250",7.72508676257353e-33,0.509305865287093,0.337,0.212,9.41533574622462e-29,"0","Pharaoh-ant-14250"
"Pharaoh-ant-09627",1.24031386651204e-32,0.276163218538444,0.418,0.267,1.51169454050487e-28,"0","Pharaoh-ant-09627"
"Pharaoh-ant-13765",2.46577113165947e-32,0.442345992765686,0.47,0.332,3.00528185526657e-28,"0","Pharaoh-ant-13765"
"Pharaoh-ant-01451",4.54518651211925e-32,0.514827143366063,0.283,0.169,5.53967332097095e-28,"0","Pharaoh-ant-01451"
"Pharaoh-ant-06309",6.53900850327447e-32,0.411629075198584,0.535,0.392,7.96974356379092e-28,"0","Pharaoh-ant-06309"
"Pharaoh-ant-02905",1.25821372693538e-31,0.382266417373951,0.527,0.383,1.53351089038884e-27,"0","Pharaoh-ant-02905"
"Pharaoh-ant-05760",1.48305565328994e-30,0.528688679445488,0.317,0.201,1.80754823022978e-26,"0","Pharaoh-ant-05760"
"Pharaoh-ant-15219",1.62957780472507e-30,0.339438377331531,0.305,0.185,1.98612942839892e-26,"0","Pharaoh-ant-15219"
"Pharaoh-ant-13545",2.7049924496056e-30,0.419102819207297,0.406,0.275,3.2968447975793e-26,"0","Pharaoh-ant-13545"
"Pharaoh-ant-11993",2.85541019142862e-30,0.441603745816655,0.446,0.311,3.4801739413132e-26,"0","Pharaoh-ant-11993"
"Pharaoh-ant-12034",1.05771768427363e-29,0.513055090179521,0.307,0.193,1.28914631359271e-25,"0","Pharaoh-ant-12034"
"Pharaoh-ant-10926",1.09529939113996e-29,0.37274273565687,0.265,0.154,1.33495089792138e-25,"0","Pharaoh-ant-10926"
"Pharaoh-ant-07330",1.20883707075658e-29,0.51931483658319,0.342,0.223,1.47333062183811e-25,"0","Pharaoh-ant-07330"
"Pharaoh-ant-13763",1.30067556022675e-29,0.403265152074825,0.468,0.336,1.58526337280437e-25,"0","Pharaoh-ant-13763"
"Pharaoh-ant-11086",1.68497686185719e-29,0.42818154707661,0.271,0.162,2.05364979923154e-25,"0","Pharaoh-ant-11086"
"Pharaoh-ant-06811",3.44287205473338e-29,0.366610161272455,0.556,0.417,4.19617246030904e-25,"0","Pharaoh-ant-06811"
"Pharaoh-ant-06837",3.59944108791446e-29,0.456167685371788,0.344,0.222,4.38699879795015e-25,"0","Pharaoh-ant-06837"
"Pharaoh-ant-15081",4.08480415168804e-29,0.400452307328684,0.553,0.417,4.97855930007739e-25,"0","Pharaoh-ant-15081"
"Pharaoh-ant-18767",5.81269243405096e-29,0.426911499904567,0.428,0.298,7.08450953862131e-25,"0","Pharaoh-ant-18767"
"Pharaoh-ant-13318",6.30319018677652e-29,0.368112664523792,0.395,0.264,7.68232819964323e-25,"0","Pharaoh-ant-13318"
"Pharaoh-ant-13137",2.79949639016567e-28,0.457523740760189,0.263,0.158,3.41202620033392e-24,"0","Pharaoh-ant-13137"
"Pharaoh-ant-10418",3.36348535120111e-28,0.475243131258832,0.251,0.148,4.09941594604392e-24,"0","Pharaoh-ant-10418"
"Pharaoh-ant-03192",5.17629506343248e-28,0.448930614021462,0.358,0.239,6.3088684233115e-24,"0","Pharaoh-ant-03192"
"Pharaoh-ant-03289",5.61129262928751e-28,0.462567807655819,0.32,0.208,6.83904345657561e-24,"0","Pharaoh-ant-03289"
"Pharaoh-ant-06371",2.77996405667115e-27,0.361540416183253,0.502,0.368,3.3882201922708e-23,"0","Pharaoh-ant-06371"
"Pharaoh-ant-14027",3.24268691012927e-27,0.420115384418045,0.48,0.351,3.95218680606555e-23,"0","Pharaoh-ant-14027"
