"","avg.exp","pct.exp","features.plot","id","avg.exp.scaled"
"Pharaoh-ant-1746935",7.62630451472758,63.2183908045977,"Pharaoh-ant-17469","35",1.10936266118031
"Pharaoh-ant-0274036",8.6846986232408,63.0573248407643,"Pharaoh-ant-02740","36",2.10987249836054
"Pharaoh-ant-1300036",3.78153154476984,35.6687898089172,"Pharaoh-ant-13000","36",1.06429111761376
"Pharaoh-ant-1576036",3.47559375798605,33.7579617834395,"Pharaoh-ant-15760","36",2.08316250652554
"Pharaoh-ant-0057737",2.20998090514973,32.4324324324324,"Pharaoh-ant-00577","37",1.38214654625458
"Pharaoh-ant-0075837",1.7367049179887,25.6756756756757,"Pharaoh-ant-00758","37",1.28984362157484
"Pharaoh-ant-0287337",5.16523625940145,47.2972972972973,"Pharaoh-ant-02873","37",1.51510827131952
"Pharaoh-ant-0811337",3.73470185801005,46.6216216216216,"Pharaoh-ant-08113","37",0.692816989137731
"Pharaoh-ant-0963937",2.70953603180918,31.0810810810811,"Pharaoh-ant-09639","37",0.597739035106294
"Pharaoh-ant-1300037",4.38156516357929,45.945945945946,"Pharaoh-ant-13000","37",1.6715566404614
"Pharaoh-ant-1660737",4.14176330307538,35.8108108108108,"Pharaoh-ant-16607","37",0.931360924291377
"Pharaoh-ant-1739037",5.84838177202748,42.5675675675676,"Pharaoh-ant-17390","37",1.07510046489845
"Pharaoh-ant-0274038",7.50741454830096,60.1351351351351,"Pharaoh-ant-02740","38",1.43870572523285
"Pharaoh-ant-0057739",2.65754895055517,27.0833333333333,"Pharaoh-ant-00577","39",2.33404044252822
"Pharaoh-ant-0564339",4.44032097327301,32.6388888888889,"Pharaoh-ant-05643","39",0.823145063402042
"Pharaoh-ant-0737039",42.2830677588686,95.8333333333333,"Pharaoh-ant-07370","39",0.926157103529274
"Pharaoh-ant-0938039",5.0582074862527,39.5833333333333,"Pharaoh-ant-09380","39",2.5
"Pharaoh-ant-1205139",16.9277202323288,77.0833333333333,"Pharaoh-ant-12051","39",1.62011128521011
"Pharaoh-ant-1404439",19.8883102212401,74.3055555555556,"Pharaoh-ant-14044","39",0.957307047583218
"Pharaoh-ant-1508939",5.38750102786814,38.1944444444444,"Pharaoh-ant-15089","39",1.36209898693867
"Pharaoh-ant-1746939",7.10478934713342,47.2222222222222,"Pharaoh-ant-17469","39",0.829963591895778
"Pharaoh-ant-0274040",8.17146129565579,66.4285714285714,"Pharaoh-ant-02740","40",1.81727715256728
"Pharaoh-ant-0274740",3.76361151957763,34.2857142857143,"Pharaoh-ant-02747","40",2.5
"Pharaoh-ant-0442840",2.46363918895571,30.7142857142857,"Pharaoh-ant-04428","40",2.5
"Pharaoh-ant-0564940",6.29931573159607,50,"Pharaoh-ant-05649","40",1.01291500959265
"Pharaoh-ant-1669240",2.56109595636454,27.1428571428571,"Pharaoh-ant-16692","40",2.5
"Pharaoh-ant-0004641",5.72399036944563,44,"Pharaoh-ant-00046","41",2.5
"Pharaoh-ant-0066341",2.81086026793056,25.6,"Pharaoh-ant-00663","41",2.5
"Pharaoh-ant-0085741",43.3275073363117,94.4,"Pharaoh-ant-00857","41",2.5
"Pharaoh-ant-0274041",5.96685685465644,48,"Pharaoh-ant-02740","41",0.560437550142427
"Pharaoh-ant-0421441",5.15211763125552,42.4,"Pharaoh-ant-04214","41",2.5
"Pharaoh-ant-0557041",2.08675441101906,27.2,"Pharaoh-ant-05570","41",1.66227166167991
"Pharaoh-ant-0571341",4.12794727369971,32.8,"Pharaoh-ant-05713","41",2.5
"Pharaoh-ant-0791441",17.4535681819625,76.8,"Pharaoh-ant-07914","41",2.5
"Pharaoh-ant-0815142",4.45607989920885,35.2,"Pharaoh-ant-08151","42",2.5
"Pharaoh-ant-0909742",6.20649439327743,44,"Pharaoh-ant-09097","42",2.30799630809372
"Pharaoh-ant-1660742",4.35859047727354,34.4,"Pharaoh-ant-16607","42",1.01737733249556
"Pharaoh-ant-1746942",7.86646696036808,48,"Pharaoh-ant-17469","42",1.23802845646025
"Pharaoh-ant-0004643",5.70421886912093,47.1074380165289,"Pharaoh-ant-00046","43",2.5
"Pharaoh-ant-0274043",7.03706316125217,55.3719008264463,"Pharaoh-ant-02740","43",1.17055954930007
"Pharaoh-ant-0274743",4.77813488557428,40.495867768595,"Pharaoh-ant-02747","43",2.5
"Pharaoh-ant-0791443",8.21777813428951,49.5867768595041,"Pharaoh-ant-07914","43",2.5
"Pharaoh-ant-1130043",3.32735505275356,30.5785123966942,"Pharaoh-ant-11300","43",2.5
"Pharaoh-ant-1660743",15.1808397081891,66.1157024793389,"Pharaoh-ant-16607","43",2.5
"Pharaoh-ant-0004644",3.90493632646244,33.3333333333333,"Pharaoh-ant-00046","44",2.43948465387868
"Pharaoh-ant-0066344",2.19170592257725,25.9259259259259,"Pharaoh-ant-00663","44",2.080064985128
"Pharaoh-ant-0274044",9.62720049304648,64.1975308641975,"Pharaoh-ant-02740","44",2.5
"Pharaoh-ant-0571344",3.04713906365906,29.6296296296296,"Pharaoh-ant-05713","44",2.5
"Pharaoh-ant-0965744",5.28051027665063,44.4444444444444,"Pharaoh-ant-09657","44",2.5
"Pharaoh-ant-1539144",2.64703624210015,27.1604938271605,"Pharaoh-ant-15391","44",2.5
"Pharaoh-ant-0059545",2.65393764222617,27.6923076923077,"Pharaoh-ant-00595","45",2.5
"Pharaoh-ant-0530645",3.16974717170175,36.9230769230769,"Pharaoh-ant-05306","45",2.5
